urun_adi,fiyat
HP EliteBook 840 G11 (Touch) --- Ultra 7 165H / 32GB RAM / 512GB SSD / WTY 2029,34116.501
Lenovo ThinkPad X1 Carbon Gen 9 14 - Intel Core i7 32GB 512GB Windows 11 Pro,21327.72351
Dell Latitude 5420 Quad Core i5 16GB 512GB SSD Windows 11 **One Year Warranty**,10650.83856
"SGIN 15.6"" FHD Laptop Windows 11, Intel N5095, 12GB RAM 1TB SSD, USB-C, HDMI",8497.100999999999
HP EliteBook 840 G8 Notebook PC 1920x1080 Intel Core i5-1145G7 Integrated GPU,10247.33301
2025 HP Laptop Computer 15 Office 2024 FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD,16609.911
"HP Victus Gaming Laptop 15.6"" FHD 144Hz RTX 4050 Core i5-13420H 16GB/512GB",26003.691
HP ProBook 640 G8 Laptop 14” 4-Core i5 16GB DDR4 RAM 256GB SSD Windows 11 Pro,11184.57606
"HP Chromebook 14 G5 14"" 4GB RAM 32GB SSD Chrome OS. READY FOR USE- FREE SHIPPING",2604.21201
"MSI 15.6"" FHD Gaming Laptop Intel Core i5-13420H 512G 32G NVIDIA RTX 4060",39282.65301
"HP EliteBook 630 G10 Laptop Intel Core i7-1365U 32GB 256GB SSD 13.3"" Touch W11P",20495.09301
"Dell Plus 16"" FHD+ Touch Intel Ultra 9 288V 3.3 GHz 32GB 1TB SSD W11H Laptop BL",34116.501
"Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD",13663.25301
NIMO 15.6 FHD Student Laptop 8/16GB RAM 1TB SSD Intel Pentium N100 Win11 Wifi6,9393.35301
DELL Latitude Laptop: Intel i7! 32GB RAM ~ 1TB NVME SSD! Windows 11 Pro!,16128.69327
Dell Latitude 7300 Laptop 13.3” FHD Core i7 16GB RAM 512GB SSD Windows 11 Pro,13119.26775
"Laptop Lenovo ThinkPad X1 Yoga Gen2 Touch 2in1 , i7-7th 8GB RAM 512Gb Win 11 Pro",9602.57811
"15.6"" DELL Latitude Laptop: Intel i5! 16GB RAM, 512GB SSD! Windows 11 Pro!",10665.35622
CHUWI Laptop 14.1'' HD Intel Celeron N4000 8GB 256GB SSD Webcam Windows 11 H,7429.19901
"Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD",13663.25301
"Dell Latitude 14"" 7440 Intel i7-1355U @ 2.60GHz 16GB LPDDR5 RAM 256GB SSD win 11",20238.89901
"Lenovo ThinkPad X1 Yoga Gen 5 14"" Touch 16GB RAM 512GB SSD i7 10th Gen Win 11 Pr",16994.201999999997
Lenovo Legion Pro 7i Gen 10 OLED Ultra 9 275HX RTX5080 32GB 2TB Gaming 2Y,91760.151
"Dell Latitude 3189 11.6"" 2-in-1 Touch Laptop Celeron 4GB 64GB SSD Windows 11 !!",3757.512
"Dell Latitude 3190 2-in-1 11.6"" Touch 8GB RAM 128GB SSD  Windows 11 | Functional",2988.5030099999994
HP EliteBook 840 G8 Business Laptop i5 32GB 512GB 14 FHD W11 Pro,15371.21301
"Lenovo Thinkpad 14"" FHD Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD",20709.015
Lot of 5 -Dell Latitude 5420 Laptop - Core i5-1135G7 16GB 256GB SSD,32203.5858
"15.6"" Lenovo  ThinkPad Laptop: Intel i5! 8GB RAM! 256GB SSD! Zorin Core Edition",6570.94911
Dell Latitude 7400 14” Laptop Core i5-8th Gen 32GB RAM 512GB NVMe SSD Win 11 PRO,11736.67413
Coolby BTC511 Gray 8GB RAM 128GB Storage Built In Webcam Laptop New Sealed,5977.43301
"SGIN Laptop 17.3"" Windows 11 Notebook Intel Quad-Core 2.9Ghz 12GB RAM 512GB SSD",12322.504409999998
"MSI Modern 15 H AI C1MTG-084US 15.6"" Touch screen Laptop Intel U9 32GB 1TB Win11",25149.711
"HP - 14"" Laptop - Intel Processor N150 2025 - 4GB Memory - 128GB UFS - Honey ...",8539.37301
"HP 14 G4 Chromebook 16GB SSD, 4GB RAM, WiFi 14 inch screen, FR SHIPPING",2134.52301
Lot (2) Lenovo ThinkPad Yoga 260 TOUCH i5-6300U@2.40 8GB/128GB M.2 No OS GE218!*,3415.06602
"Apple M1 MacBook Air 13.3"" 8GB 128GB (Space Gray) A2337 2020 - w/1 Year Warranty",13663.25301
"Dell Latitude 3190 2-in-1 11.6"" Touch 8GB RAM 128GB SSD  Windows 11 | See Pics",3201.99801
"Dell Inspiron 15 3535 15.6"" AMD Ryzen 7 7730U 16GB 512GB SSD Touch Good",11742.225
"Microsoft Surface Pro 9 13"" 2.8K 120 Hz Touch i7-1265U 16GB 512GB, Keyboard W11H",26899.94301
2025 Dell Inspiron 15 Laptop FHD Touch Intel i5 Upto 32GB RAM&1TB SSD Win 11 Pro,25576.701
ASUS Vivobook 16  WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Intel Iris,21349.07301
Lenovo ThinkPad X13 Gen 2 i7 3.00GHz 16GB RAM 256GB SSD- Good Refurbished,9607.275
"Lenovo ThinkPad P15S Gen 2 15.6"" 24GB 512GB SSD Core™ i7-1165G7 Win11P, Black",16198.29264
DELL LATITUDE 5420 | CORE I5-1145G7 | 512GB | 16GB | NO OS/NO POWER ADAPTER,7258.40301
2025 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Upto 64GB RAM & 2TB SSD Win Pro,26003.691
Dell Latitude E5540 i54300u 500gb Hdd 16gb Ram Windows 10 Pro Dvdrw 15.6 Laptop,3415.49301
Dell Latitude 5520 15.6” Core i7-1185G7 32GB 1TB SSD Win 11 Pro Touchscreen,21306.801
"HP OmniBook X Flip 2-in-1 14"" 2K TouchScreen Laptop AMD Ryzen 7 AI 24GB RAM 1TB",25191.98301
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5-8250U (16GB RAM, 256GB SSD) Windows 11",9598.30821
"Dell Latitude 5420 14"" Touch Laptop i5-1145G7 16GB RAM 256GB SSD Windows 11 Pro",7216.130999999999
HP 15.6 inch Touchscreen Laptop Intel Core i5-1334U 8GB RAM| 512G SSD Silver,16011.69801
Lenovo Legion 5 15.1  OLED WQXGA 165HZ Gaming Notebook AMD Ryzen 7 260 16GB RAM,42698.57301
"Dell Latitude 5320 13.3"" i5-1145G7  16GB 256GB WIN 11 Excellent",8112.38301
"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U 2.30GHz 16GB RAM 512GB SSD",7256.695049999999
"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",15798.20301
"ASUS Vivobook S16 16"" OLED AMD Ryzen AI 9 365 2.0GHz 32GB 1TB SSD W11H Laptop SL",37532.421
"2025 SGIN Laptop Computer 15.6"" 4-Core Intel i3 Up to 256GB RAM 1TB SSD WinPro",8539.37301
"2025 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD",11913.021
"Acer Aspire 14 AI Laptop 14"" Touchscreen Intel Core Ultra 5 16GB 1TB Refurbished",16737.581009999998
"NIMO 15.6"" Laptop 16GB RAM 1TB Intel Pentium Quad-Core N100 Fingerprint, Win 11",9778.071
HP 15-FC0245DX AMD RYZEN 5 7520U 256GB SSD 16GB RAM Touchscreen WIN 11 Silver,14944.22301
Lenovo ThinkPad T480s Touch Intel i5-8350U 1.70GHz 8GB RAM 256GB SSD GRADE A,7258.40301
Lenovo ThinkPad T430 i5-3320 2.6GHz 8GB 320GB HDD Wind 10 Pro Webcam W/Office,6404.849999999999
Panasonic Toughbook CF19 MK8 Core i5 3610ME 2.7GHz 16GB RAM 1TB SSD Win 10 Pro,15585.134999999998
"Dell Latitude 5320 13.3"" i5-1145G7  16GB 256GB WIN 11 Excellent",8112.38301
"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U 2.30GHz 16GB RAM 512GB SSD",7256.695049999999
Lenovo ThinkPad T430 i5-3320 2.6GHz 8GB 320GB HDD Wind 10 Pro Webcam W/Office,6404.849999999999
Panasonic Toughbook CF19 MK8 Core i5 3610ME 2.7GHz 16GB RAM 1TB SSD Win 10 Pro,15585.134999999998
"Acer Aspire 14 AI Laptop 14"" Touchscreen Intel Core Ultra 5 16GB 1TB Refurbished",16737.581009999998
"NIMO 15.6"" Laptop 16GB RAM 1TB Intel Pentium Quad-Core N100 Fingerprint, Win 11",9778.071
HP 15-FC0245DX AMD RYZEN 5 7520U 256GB SSD 16GB RAM Touchscreen WIN 11 Silver,14944.22301
Dell 7490 Laptop Linux Mint Cinnamon 16GB SUPER FAST 500GB SSD + 5 YEAR WARRANTY,15328.941
"Lenovo Thinkpad 14"" Light Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD",33604.113
"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",15798.20301
"Lenovo Chromebook 300e 2nd Gen 11.6"" 2in1 Laptop - 2.1GHz CPU 4GB TOUCHSCREEN A",2348.445
"15.6"" Dell Laptop E6520/30 Vintage Windows XP Pro 32 Bit i5 2ghz 4gb 250gb DVD",4269.47301
"Lenovo 14e Chromebook 14"" Touchscreen AMD A4-9120C 4GB RAM 32GB eMMC Laptop",2476.542
HP Elite Dragonfly 2-in-1 i5-8365U 1.6Ghz 16GB RAM 256GB SSD *READ DESC*,9179.85801
Dell Latitude E6420 XFR Core i7 CPU 500GB SSD 16GB RAM WIN10 BLACK CARBON,18502.75767
Lenovo ThinkPad T14 Gen 1 i5-10310U 16GB RAM 256GB SSD UHD GT2 Black - Excellent,10337.4279
Mini 10'' Laptop Windows 11 Notebook 8GB RAM+128GB ROM Intel Celeron Quad-Core,10674.32301
Lenovo ThinkPad T480s Touch Intel i5-8350U 1.70GHz 8GB RAM 256GB SSD GRADE A,7258.40301
"HP Chromebook 14"" Intel Pentium N5030 4GB RAM 128GB eMMC Chrome OS 14A-NA0062TG",5763.93801
"HP EliteBook 845 G8 14"" FHD Ryzen 5 PRO 5650U 2.3 GHz 16 GB DDR4 256 GB SSD W11P",8539.37301
"Acer Chromebook C738t 2-in-1 (11.6"" touchscreen, Intel, 4GB, 16GB) with Charger",1707.53301
"2025 HP Laptop Computer 15.6"" Touch 12th Gen Intel i3, 32GB RAM 1TB SSD, WinPro",21306.801
"NIMO 15.6 Gaming Laptop AMD Ryzen 5 6600H, 8GB RAM 256GB SSD Backlit KB Win11",12809.27301
Dell Precision 5550 i7-10750H 2.6GHz 10th Gen 16GB  512 NVMe NVIDIA T1000 4GB,13663.68
"Dell Latitude laptop 5420 14"" FHD Core i7 1185G7 32gb Ram 512gb  NVMe w11 P cam",15371.21301
"HP 15.6"" HD Laptop, Intel 4-Core N200 CPU, 16G RAM, 128GB SSD, Win 11, Red",9393.35301
"Dell Dc16250 16"" Touch Intel® Core™ 5-120U, 10 cores 512 GB SSD 16 GB DDR5",21349.07301
"MSI Crosshair 18 HX AI A2XWGKG-012US 18"" Gaming Laptop QHD U9-275HX 5070 1TB",55466.001
"Lenovo ThinkPad L13 Yoga Laptop PC 13"" FHD Core i5 8GB RAM 256GB SSD Win 11 HDMI",8891.63976
"14"" HP ProBook Laptop PC: Intel i5 8th gen! 8GB RAM! 256GB NVME SSD! Windows 11!",9171.31821
"Lenovo 80NW - 15.5"" 1920x1080 - I7-6700HQ - 16GB - 256GB SSD - Win 10 Pro READ",4056.405
"NIMO Gaming Laptop 15.6"" FHD Laptop AMD R7 7735HS 16GB DDR5 RAM 512GB SSD",17079.17301
"ASUS ROG Xbox Ally – 7” Touchscreen Gaming Handheld, AMD Ryzen Z2 A, 16GB/512GB",20879.811
"HP EliteBook 830 G7 Laptop Intel Core i7-10610U 32GB 256 GB SSD 13.3"" W11P",14944.22301
"LENOVO 82LV0075US IdeaPad 1 14IJL7 14"" HD N4500 1.1GHz Intel UHD Graphics 4GB",5072.6412
Lot of 5 HP EliteBook x360 1030 G2 Touch 13.3 i7-7500U 2.7GHz 16GB RAM 256GB SSD,38429.1
Microsoft Surface Laptop 4 Microsoft Surface Edition 4980U 512GB SSD 16GB RAM,9392.92602
Dell latitude 5420 i5-1145g7@4.4Ghz 16Gb ram 128Gb ssd Win 11 READ Description !,5550.44301
Toshiba Dynabook i7 10th Gen 512GB SSD 16GB Windows 11 Pro Wifi-6 HDMI Laptop,7557.723
Dell laptop Latitude 7480 14 i5-6th 16GB RAM 512GB SSD WIFI Cam Win 11 Pro,8534.24913
"ACEMAGIC 16.1"" FHD Laptop AMD Ryzen 7 5700U 16GB DDR4 512GB 5G [Refurbished]",13236.26301
"Lenovo - IdeaPad Slim 3 Chromebook 14"" Full HD Laptop - MediaTek Kompanio 520...",5508.170999999999
Gaming Lot of 2 Dell Precision 5520 Laptops PARTS/REPAIR (NO FOWARDING ADDRESS),6404.42301
"HP 15.6"" FHD Touchscreen Laptop i7-1355U 32 GB RAM + 1 TB SSD Win11 Pro Silver",20895.60963
"Dell Latitude 5430 14"" FHD Touch i5-1245U 3.3GHz 256GB SSD 16GB RAM W11P",13663.25301
"Lenovo - IdeaPad 3i Chromebook 15.6"" Full HD Laptop - Intel Celeron 2021 - 4G...",10632.051
EXECUTIVE SPECIAL~ 15.6 DELL Latitude Laptop: Intel i5! 32GB RAM - 1 TB NVME SSD,16109.90571
Dell Latitude 7490 Quad Core i5 8GB 128SSD Windows 11 **One Year Warranty**,7684.53903
15.6 Lenovo ThinkPad Laptop: Ryzen 5-3500U (16GB RAM - 512GB SSD) Windows 11 Pro,11099.605049999998
DELL Latitude Touchscreen Laptop: Intel i7 32GB RAM ~ 512GB SSD! Windows 11 Pro!,15585.134999999998
"HP EliteBook 845 G8 14"" AMD Ryzen 5 Pro 5650U @2.30GHz 16GB RAM 512GB SSD",8539.37301
"Dell Latitude 3190 2-in-1 11.6""  Pentium Silver N5030 1.10GHz 4GB RAM 128GB SSD",3200.29005
Lenovo ThinkPad X13 Yoga Gen 2 Laptop 13” FHD Core i5 16GB RAM 256GB SSD Win 11,12950.6067
🔥MINT Dell Latitude 5400 Laptop 14” HD Intel 16GB RAM 512GB SSD Windows 11 Pro,9275.07678
"ASUS - Vivobook 14 14"" FHD Laptop - Intel Core i5 - 12GB Memory - 256GB SSD -...",14944.22301
LENOVO THINKPAD P43S | I7 8TH GEN. | 24 GB RAM | 20RJ-S06 | GRADE C | NO AC,5635.84101
"Dell Latitude 9410 2-in-1 14"" FHD Touch i7-10610U 16GB RAM 512GB NVMe SSD Win 11",12767.001
"ACEMAGIC 16.1"" FHD Laptop AMD Ryzen 7 5700U 16GB DDR4 512GB 5G [Refurbished]",13236.26301
"HP - 14"" Laptop - Intel Processor N150 2025 - 4GB Memory - 128GB UFS - Willow...",8539.37301
"Samsung Galaxy Book4 15.6"" FHD Laptop, Core 7 150U, 16GB RAM, 512GB SSD, Win 11",20495.09301
"HP ProBook x360 11 G5 Laptop Celeron N4020 4GB 64GB  11.6"" Touch W11 Pro 2 in 1",3072.19305
2025 Dell Laptop Inspiron 15.6 Touch Intel i5-1235U 32GB RAM 1TB SSD Win 11 PRO,27284.661
Lenovo ThinkPad T490s Core i7 8665U 1.9GHz 8GB RAM 512GB SSD Win 11 Pro,10162.362
"Dell Latitude 3120 2-in-1 Laptop 11.6"" Pentium N6000 @1.1GHz 8GB RAM 256GB SSD",4611.492
Toshiba Dynabook i7 10th Gen 512GB SSD 16GB Windows 11 Pro Wifi-6 HDMI Laptop,7557.723
"Dell Latitude 7430 14"" Laptop 10-Core i7 4.8GHz 32GB RAM 256GB SSD Windows 11",18358.00806
"Dell Latitude 3120 11.6"" Pentium N6000 @ 1.1GHz 8GB RAM 128GB SSD Win 11 Pro",3712.67805
Dell Latitude 7490 Laptop Linux Mint Quad Core 16GB 256GB SSD ++ 5 YEAR WARRANTY,14047.971
"【90% New】ACEMAGIC 15.6"" Laptop Intel 12th Alder Lake N95 16GB RAM 512GB WIFI BT",8111.52903
"Lenovo IdeaPad Slim 3 Chromebook 14"" 64GB eMMC 4GB Abyss Blue 82XJ002DUS",4909.958009999999
Dell Precision 3571 Intel i7-12800H 2.40GHz 32GB 512GB Laptop NVIDIA A1000 W11 P,20493.38505
"HP Touch Laptop 15.6"" HD Intel i3-1315U UP TO 64GB RAM,2TB SSD Win 11 PRO PC",16668.408629999998
"ASUS - Vivobook 14 14"" FHD Laptop - Intel Core i3 - 8GB Memory - 128GB SSD - ...",10674.32301
"HP 14-dq6013dx 14"" Intel N150 0.8GHz 4GB DDR4 128GB UFS W11H Laptop Willow Green",5508.170999999999
LG Gram 14” 14ZT90P-G.AX33U1 Laptop i3-1115G4 8GB 256GB - No Operating System,8326.305
"MSI GE66 Raider 10UG 15.6"" 240Hz i7 RTX 3070 32GB RAM 1TB SSD Gaming Laptop",24765.42
"HP EliteBook 840 G8 14"" FHD IPS Intel i7-1185G7 16GB 256GB SSD W11P Laptop, SL",11528.73
"Dell Latitude 5421 14"" Laptop i5-11400H@2.70 8GB RAM 256GB SSD BT BKLIT CAM FHD",6831.41301
"HP Laptop Computer 14"" Quad-Core Intel CPU, 16GB RAM + 256GB Storage, Win 11 Pro",18744.861
"Lenovo ThinkPad L13 Yoga 13.3"" Touch 16GB 512GB Core i5-10310U Win11P, Bla",11741.79801
Dell Precision 3560 Core i5-1135G7 2.40 GHz 8 GB NO SSD,7685.82
"Acer Aspire 3 14"" Laptop AMD Ryzen 5 7520U 2.8GHz 8GB RAM 512GB SSD Refurbished",9929.65245
"Acer Chromebook Spin 11 2 in 1  11.6"" Touchscreen Intel 2.40 GHz 4GB RAM 32GB HD",3628.98801
"DELL XPS 15 9500 15.6"" Core i5-10300H 2.50GHZ 16GB RAM 256GB SSD Windows 11 Pro",11486.031
LENOVO ThinkPad W541 20EGS10800 Laptop Intel I7-4810MQ 8GB SEE NOTES,1921.455
"Dell Latitude 5320 13"" 2IN1 INTEL CORE i7-1185G7 512GB SSD 32GB WIN11 LAPTOP B",14474.961
"Lenovo Ideapad 5x 14"" OLED  2in1 Touch Snapdragon X Plus 16GB 1TB SSD W11",19812.336
"Lenovo Legion Pro 5i Gen 10 16"" OLED Ultra 9 275HX RTX5070Ti 32GB 1TB Gaming 2Y",70410.651
2025 New 17.3 inch Laptop 4GB DDR4 256GB SSD Intel Celeron 2.9Ghz Windows 11,8497.100999999999
"Fujitsu Lifebook P727 2 in 1 i5-7200U 4GB RAM 128 GB M.2 12.5"" touch Win 11 A025",3415.49301
"ASUS Chromebook Plus CX3402CB 14"" FHD Touch Intel i3-1215U 8GB 128GBUFS ChromeOS",7130.732999999999
"2025 HP Laptop Computer 15.6"" Touch 6-Core Intel i3 Upto 64GB RAM 2TB SSD WinPro",17036.900999999998
Dell 16 Plus DB16250 16 Silver FHD 3.3 GHz Ultra 9 288V 32GB 1TB SSD Ob A,28821.825
"Dell Chromebook 3100 11.6"" Celeron N4000 1.1GHz, 4GB RAM, 16GB eMMC, P29T001",725.4560099999999
"HP - 14"" Laptop - Intel Processor N150 2025 - 4GB Memory - 128GB UFS - Sky Blue",8539.37301
"ASUS ROG Xbox Ally – 7” Touchscreen Gaming Handheld, AMD Ryzen Z2 A, 16GB/512GB",17036.900999999998
"15.6"" Lenovo T500-T530 Laptop Windows 7 Pro 64 Bit Intel i5 2ghz 4gb 250gb DVD",4269.47301
"Lenovo 11.6"" Multi-Touch 300e Chromebook (2nd Gen) - 82CE0000US - 4GB RAM",2775.00801
Dell Latitude 3445 Chromebook 8GB RAM 256GB SSD AMD Ryzen 3,5443.69551
"Lenovo ThinkPad T540p 15.6"" Core i5 4330M 2.8GHz 16GB RAM 512GB SSD Win 10 Pro",8497.100999999999
"Panasonic ToughBook CF-54 Touch 14"" FHD i7-7600U 16GB RAM 512GB SSD HD620 Win10P",17079.17301
"Dell Latitude 7410 14"" Touch i7-10610U 1.80GHz 16 GB RAM 512 GB SSD Win 11 Pro",9820.34301
"Lenovo ThinkPad E570 Laptop 15.6"" Core i5-7200U 8GB 500GB CAM FPR DVD-RW WIN 10P",7514.59701
"Dell laptop Latitude 7480 14"" i7-6Gen 16GB 512GB SSD Win 11 Pro WIFI",10354.08051
"Dell Latitude 3300 13.3"" Laptop i3-7020U 8 GB RAM 128 GB SSD",3159.726
Lenovo ThinkPad Yoga 11e TouchScreen  8GB RAM 128GB SSD . No OS installed,1622.562
"Dell Latitude 5410 Touch 14"" (i5-10210u - 8GB RAM - 256GB SSD - Win11Home)",5469.741899999999
Dell Inspiron 15.6 Touchscreen Laptop Ryzen 7 7730U 16GB 512GB SSD i3535-A813BLK,16012.125
"Lenovo IdeaPad 5 2-in-1 16"" Touch Core i5 16GB RAM 512GB SSD Luna Grey Win 11 H",21133.44306
"Dell Dc15250 15.6"" FHD 13th Gen Intel i5-1334U, 10 cores 512 GB SSD 8 GB DDR4",15584.70801
"Dell Latitude E6540 15.6"" Intel i7-4610M 8GB RAM 256GB SSD Win 10 laptop",5337.375
Microsoft Surface Pro 4 Intel Core i5-6300U CPU @ 2.40GHz 4GB RAM 128GB SSD,2476.542
"LOT OF 10 HP EliteBook 830 G6 Laptops i5-8365U 1.6GHZ 8GB NO SSD 14""",46968.47301
🔥MINT Dell Latitude 5400 Laptop 14” HD Intel 16GB RAM 512GB SSD Windows 11 Pro,9275.07678
"14"" HP EliteBook Laptop: Ryzen 5! 16GB RAM - 512GB SSD! Zorin Core Edition!",7256.695049999999
"Laptop Dell Latitude 7490 14"" i5-8250U 16GB RAM 512GB SSD  Win 11 Pro",9858.772109999998
CHUWI CoreBook X 14.1'' Laptop Intel Core i5-1035 4.4GHz 16GB RAM 512GB SSD W11H,10407.45426
"2020 Apple MacBook Air 13.3"" M1 3.2GHz 8GB 128GB 7-Core GPU w/1 year Warranty",14090.24301
"2025 Dell Pro 16 Plus Laptop Ultra 7 268V 32GB RAM 512GB SSD 16"" FHD+ W11PRO",38386.401
DELL Latitude Touchscreen Laptop: Intel i7 32GB RAM ~ 512GB SSD! Windows 11 Pro!,14944.65
"HP ChromeBook 11 G6 EE 11.6"" Laptop 1.1GHz N3350 4GB 32GB Chrome (Grade B No AC)",725.8829999999999
Lenovo Thinkpad T490 Quad Core i5-8365U 16GB RAM 512GB SSD Windows 11 Pro,9818.63505
"Lenovo Yoga Slim 7x 14.5"" 3K OLED Snapdragon X Elite 16GB DDR5 512GB SSD Blue",24551.925
"ASUS ROG Xbox Ally – 7” Touchscreen Gaming Handheld, AMD Ryzen Z2 A, 16GB/512GB",17036.900999999998
Dell Precision 3560 Core i5-1135G7 2.40 GHz 8 GB NO SSD,7685.82
"Dell Latitude 5330 14"" Laptop i5 12th 256GB SSD 16GB RAM Win 11 Pro (CX)",10032.13005
"Itel Able 1 Intel Celeron N3350 4GB 256GB SSD Gray 14"" Windows 10 Laptop NEW",3842.48301
"HP ProBook 445 G8 14” FHD IPS AMD Ryzen 5 5600U 16GB 256GB SSD W11P Laptop, SL",8539.8
"Lenovo ThinkPad T540p 15.6"" Core i5 4330M 2.8GHz 16GB RAM 512GB SSD Win 10 Pro",8497.100999999999
Panasonic Toughbook CF-31 MK1 i5-520M/ 2.40Ghz 16GB RAM/256GB  SSD/Win 10 Pro ,9607.275
Lenovo ThinkPad T14 Gen 1 i5-10310U 16GB RAM 256GB SSD UHD GT2 Black - Excellent,10337.4279
"🔥NEW Lenovo Yoga 7 2-in-1 16"" 2K Touch Laptop AMD Ryzen 7 8840HS 16GB 512GB SSD",26366.20551
"HP ZBook 17"" G3 Laptop 17.3"" i7-6820HQ FHD 16GB 256GB NVMe + 500GB HDD M4000M",7471.89801
"HP  X360 11.6"" Chromebook 2-in-1 TOUCHSCREEN ,4GB RAM, 32GB eMMC , *SEE PHOTOS*",1665.261
"Dell Chromebook 3100 (11.6"", Intel Celeron, 4GB RAM, 16GB, ChromeOS) w/ Charger",1364.2330499999998
"LENOVO 83CC002HUS Lenovo V15 G4 IRU 15.6"" FHD i7-13620H 2.4GHz Intel UHD",13065.894
Lenovo ThinkPad E570 Intel i3-6006U 2.00GHZ 8GB 256gb SSD W11 Charger included ,4227.201
"HP EliteBook 830 G7 13.3"" FHD Laptop Intel i7-10610U 32GB 512GB W11P",13663.25301
"HP EliteBook 850 G5 15.6""  i5 1.60GHZ  16GB  256GB SSD",7258.40301
Dell Latitude 7280 12.5'' FHD TOUCHSCREEN Laptop i7 8GB 512GB SSD Win 11 Pro,8966.36301
Cyberpower GK7NR0R AMD Ryzen 7 4800H@2.9GHz 32G 1TB RTX 2060 *READ*,14517.23301
Dell Latitude 5420 | Core i5-1135G7 | 16GB | 256GB NVMe | Win11P | Battery 8X% A,8111.52903
"Dell Latitude E7470-  i7-6600U @ 2.6GHz, 16GB RAM, 220GB SSD & Win10",3159.726
Dell 16 Plus DB16250 16 Silver FHD 3.3 GHz Ultra 9 288V 32GB 1TB SSD Good A ,25405.905
"Lenovo ThinkPad P14s Gen 6,AMD AI 9 PRO 370,14"" WUXGA(1920 x 1200), 64GB+1TB",53373.75
Lenovo ThinkPad T14 FHD Laptop i5 10310u up to 4.9GHZ 16GB 512Gb NVME Win 11 pro,11869.89501
"HP 17.3""HD Touch Laptop InteL 12-core-Ultra 7 UpTo 64GB RAM 2TB SSD Backlit",46674.2769
"HP EliteBook 850 G8 Laptop, 11th Gen Intel i7, 32GB RAM, 512GB SSD, Win 11 Pro",17254.6659
"Dell Latitude 5510 15.6"" 256GB i5-10310U WIN11P, Silver",9778.071
Dell Latitude 7400 14  FHD i5-8265U 1.60GHz 16GB RAM 256GB SSD Windows 11,7258.40301
CHUWI  MiniBook X 10.51in Intel N100 12GB RAM 512GB SSD Win11 mini Laptop PC,11374.586609999998
"SGIN 17.3 "" Laptop 4GB RAM 256GB SSD Intel Celeron Quad-Core 2.5 GHz HD 1080P",8497.100999999999
Dell Gaming Laptop Intel I5 CPU up to 500 GB SSD /32 GB Ram / Windows 11 Pro,8924.091
"Lenovo Thinkpad C14 Gen 1 Chromebook 14"" i5-1245U 256GB SSD 8GB DDR4 Blue Good",7643.121
"HP EliteBook 850 G8 Laptop, 11th Gen Intel i7, 32GB RAM, 512GB SSD, Win 11 Pro",17254.6659
"HP EliteBook X360 1030 G4 13.3"" 2 in 1 i7-8565U 16GB 256GB NVMe Laptop Win 11P",11528.30301
"Dell Latitude 5520 15.6"" FHD Laptop Intel i7 11th Gen 32GB RAM 512GB SSD Win 11",15328.941
"ACEMAGIC AX18 18.5"" HD Laptop Intel N150 16GB DDR4 512GB SSD WIFI windows 11 Pro",14269.15182
"Lenovo ThinkPad X390 13.3"" Laptop i5-8265U 1.6GHZ 8GB RAM 128GB SSD Win 11 Pro",4455.640649999999
"Dell Latitude 5420 14"" i5-1145G7 16GB RAM 256GB SSD W11 PRO - Silver (GRADE B)",7258.40301
"HP EliteBook 8440p 14"" Laptop Intel i5 4GB RAM 250GB HDD Windows 7 Professional",5121.74505
"Acer Chromebook Spin 11 11.6"" Touchscreen R751TN-C5P3 4GB RAM 32GB eMMC",1707.53301
G GETAC V110 G6 RUGGED LAPTOP I5-10210U 1.60G 16GB 256GB DUAL BATTERY  WIN 10P,17292.66801
"Dell Inspiron 3505 Laptop w/ 15"" Display AMD RYZEN 3 3250U | 8GB RAM | 256GB SSD",5508.170999999999
"Dell Light Gaming Laptop FHD 14"" 12th Gen Intel Core i7 4.70GHz 64GB RAM 4TB SSD",15713.232
"Gateway 15.6"" HD IPS Laptop – Intel, 4GB RAM, 128GB SSD, Windows 11, Black",6617.91801
Dell Latitude E6420 XFR Core i7 CPU 500GB SSD 16GB RAM WIN10 BLUE with CARBON,18502.75767
2025 Lenovo IdeaPad Laptop 15 FHD Touch Intel i5 Upto 40GB RAM 2TB SSD Win 11Pro,21306.801
